267.333618;385.7
267.340790;345.1
267.347992;332.4
267.355194;417.8
267.362396;546.5
267.369568;683.0
267.376770;981.9
267.383972;1340.5
267.391144;1609.1
267.398346;1288.7
267.405548;868.4
267.412750;617.0
267.419922;536.6
267.427124;441.8
267.434326;391.7
267.441498;404.9
267.448700;391.6
267.455902;381.2
267.463074;358.3
267.470276;347.4
267.477478;383.2
267.484650;408.2
267.491852;446.5
267.499054;480.9
267.506226;513.1
267.513428;442.7
267.520630;357.7
267.527802;373.3
267.535004;482.4
267.542206;517.2
267.549377;523.5
267.556580;533.7
267.563782;502.5
267.570953;472.8
267.578156;408.4
267.585327;384.9
267.592529;495.3
267.599731;583.1
267.606903;645.5
267.614105;674.8
267.621277;559.7
267.628479;490.8
267.635681;381.8
267.642853;275.3
267.650055;245.0
267.657227;299.6
267.664429;324.0
267.671631;343.5
267.678802;348.2
267.686005;283.7
267.693176;281.7
267.700378;325.5
267.707550;385.2
267.714752;387.4
267.721924;418.4
267.729126;493.1
267.736298;651.3
267.743500;902.9
267.750702;1036.8
267.757874;1104.0
267.765076;867.0
267.772247;706.9
267.779449;659.4
267.786621;747.7
267.793823;1008.1
267.800995;1257.2
267.808197;1284.6
267.815369;1146.8
267.822571;799.1
267.829742;599.2
267.836914;469.6
267.844116;430.0
267.851288;430.4
267.858490;437.4
267.865662;428.9
267.872864;521.9
267.880035;631.3
267.887238;630.3
267.894409;649.5
267.901611;765.0
267.908783;959.8
267.915955;1043.6
267.923157;930.2
267.930328;689.2
267.937531;448.7
267.944702;390.5
267.951904;430.0
267.959076;481.5
267.966248;527.2
267.973450;695.2
267.980621;1001.7
267.987823;1288.9
267.994995;1290.7
268.005737;298.4
268.013031;266.1
268.020355;186.6
268.027679;144.4
268.035004;152.0
268.042297;159.0
268.049622;173.9
268.056946;126.1
268.064270;115.6
268.071564;123.1
268.078888;142.6
268.086212;140.4
268.093536;164.1
268.100830;210.9
268.108154;158.3
268.115479;116.0
268.122772;106.5
268.130096;124.0
268.137421;172.9
268.144714;207.0
268.152039;313.4
268.159363;585.8
268.166687;936.6
268.173981;1160.5
268.181305;999.2
268.188629;678.6
268.195923;374.2
268.203247;243.7
268.210541;160.6
268.217865;148.4
268.225189;118.7
268.232483;118.4
268.239807;107.1
268.247131;91.1
268.254425;90.6
268.261749;105.7
268.269073;128.0
268.276367;121.1
268.283691;120.7
268.290985;146.2
268.298309;133.0
268.305634;107.1
268.312927;138.4
268.320251;140.0
268.327545;209.8
268.334869;324.3
268.342194;429.0
268.349487;581.3
268.356812;611.7
268.364105;580.5
268.371429;555.9
268.378723;428.9
268.386047;440.1
268.393372;353.0
268.400665;267.7
268.407990;200.4
268.415283;190.7
268.422607;175.1
268.429901;186.6
268.437225;163.4
268.444519;148.1
268.451843;150.8
268.459137;174.1
268.466461;168.5
268.473755;171.5
268.481079;147.1
268.488373;113.7
268.495697;127.3
268.502991;147.6
268.510315;130.4
268.517609;153.3
268.524933;182.1
268.532227;187.5
268.539551;193.1
268.546844;163.7
268.554169;174.1
268.561462;178.7
268.568787;194.9
268.576080;192.7
268.583405;179.1
268.590698;173.9
268.598022;161.7
268.605316;156.8
268.612610;159.4
268.619934;131.5
268.627228;157.1
268.634552;148.6
268.641846;138.2
268.649170;124.4
268.656464;155.1
268.663757;234.0
268.671082;241.3
268.678375;196.9
268.685699;167.3
268.692993;198.4
268.700287;282.5
268.707611;312.6
268.714905;417.8
268.722229;557.9
268.729523;647.7
268.736816;555.9
268.744141;408.5
268.751434;325.1
268.758728;329.4
268.766052;361.3
268.773346;368.4
268.780640;365.0
268.787964;325.4
268.795258;326.5
268.802582;259.7
268.809875;214.0
268.817169;250.9
268.824493;274.7
268.831787;226.0
268.839081;208.8
268.846375;280.0
268.853699;328.4
268.860992;264.5
268.868286;204.0
268.875610;151.9
268.882904;177.8
268.890198;189.7
268.897522;153.6
268.904816;147.9
268.912109;148.6
268.919403;113.6
268.926727;142.4
268.934021;189.4
268.941315;205.3
268.948608;215.8
268.955933;197.1
268.963226;232.5
268.970520;217.3
268.977814;189.0
268.985138;193.8
268.992432;142.4
268.999725;129.3
269.007019;169.4
269.014343;210.4
269.021637;204.6
269.028931;176.2
269.036224;176.6
269.043518;170.1
269.050842;192.7
269.058136;183.5
269.065430;227.1
269.072723;283.3
269.080017;263.8
269.087341;267.9
269.094635;320.4
269.101929;360.3
269.109222;335.0
269.116516;345.3
269.123810;439.2
269.131134;538.5
269.138428;584.8
269.145721;586.9
269.153015;512.0
269.160309;413.5
269.167603;351.1
269.174896;289.9
269.182220;283.8
269.189514;282.3
269.196808;267.4
269.204102;316.4
269.211395;315.7
269.218689;331.8
269.225983;333.7
269.233276;264.1
269.240601;327.8
269.247894;352.8
269.255188;323.7
269.262482;325.2
269.269775;339.4
269.277069;378.1
269.284363;323.0
269.291656;258.6
269.298950;226.2
269.306244;246.8
269.313538;230.9
269.320831;209.0
269.328125;212.2
269.335419;244.0
269.342712;273.9
269.350037;280.6
269.357330;251.2
269.364624;205.2
269.371918;210.0
269.379211;244.3
269.386505;261.6
269.393799;234.1
269.401093;221.3
269.408386;220.0
269.415680;257.3
269.422974;335.2
269.430267;344.6
269.437561;336.8
269.444855;392.0
269.452148;507.4
269.459442;631.2
269.466736;721.0
269.474030;837.6
269.481323;839.3
269.488617;781.8
269.495911;766.4
269.503174;664.0
269.510468;523.7
269.517761;527.7
269.525055;536.9
269.532349;505.7
269.539642;459.2
269.546936;434.1
269.554230;434.2
269.561523;437.8
269.568817;465.2
269.576111;599.5
269.583405;964.8
269.590698;1332.1
269.597992;1318.7
269.605255;1211.7
269.612549;933.5
269.619843;557.5
269.627136;372.4
269.634430;334.8
269.641724;315.8
269.649017;317.8
269.656311;291.1
269.663605;294.2
269.670868;362.1
269.678162;357.3
269.685455;395.4
269.692749;385.0
269.700043;410.7
269.707336;580.5
269.714630;601.0
269.721893;582.0
269.729187;635.8
269.736481;602.8
269.743774;549.2
269.751068;612.6
269.758331;690.1
269.765625;879.9
269.772919;1318.2
269.780212;2235.0
269.787506;3570.0
269.794800;4624.1
269.802063;4929.4
269.809357;3956.4
269.816650;2528.5
269.823944;1479.3
269.831207;947.3
269.838501;725.1
269.845795;572.4
269.853088;492.0
269.860382;475.9
269.867645;442.9
269.874939;389.0
269.882233;433.3
269.889526;535.3
269.896790;606.0
269.904083;764.8
269.911377;873.5
269.918640;823.1
269.925934;732.6
269.933228;634.3
269.940521;520.2
269.947784;562.0
269.955078;579.6
269.962372;717.7
269.969635;988.2
269.976929;1412.4
269.984222;1709.3
269.991516;1717.2
269.998779;1458.3
270.006073;1341.7
270.013367;1377.4
270.020630;1808.0
270.027924;2070.2
270.035217;1983.2
270.042480;1580.4
270.049774;1404.3
270.057068;1358.1
270.064331;1142.5
270.071625;743.6
270.078918;558.6
270.086182;486.3
270.093475;451.6
270.100739;419.7
270.108032;412.6
270.115326;421.8
270.122589;562.7
270.129883;674.6
270.137177;586.3
270.144440;542.1
270.151733;621.9
270.158997;878.0
270.166290;1214.3
270.173584;1473.2
270.180847;1420.3
270.188141;1241.9
270.195404;1022.0
270.202698;958.9
270.209961;1149.0
270.217255;1556.2
270.224548;2479.6
270.231812;4091.1
270.239105;4402.8
270.246368;3820.1
270.253662;2752.9
270.260925;1761.8
270.268219;1525.8
270.275482;1434.7
270.282776;1371.6
270.290039;1218.0
270.297333;949.3
270.304626;825.3
270.311890;840.8
270.319183;1000.0
270.326447;1166.8
270.333740;1423.5
270.341003;1404.6
270.348297;1288.1
270.355560;1226.0
270.362854;1436.2
270.370117;1591.5
270.377380;1625.8
270.384674;1367.7
270.391937;949.6
270.399231;715.9
270.406494;602.1
270.413788;477.4
270.421051;471.7
270.428345;431.7
270.435608;469.8
270.442902;421.2
270.450165;396.8
270.457458;417.7
270.464722;302.3
270.471985;318.7
270.479279;317.2
270.486542;298.1
270.493835;267.2
270.501099;240.0
270.508362;239.2
270.515656;239.3
270.522919;285.8
270.530212;387.7
270.537476;507.1
270.544739;460.9
270.552032;392.4
270.559296;366.5
270.566589;382.7
270.573853;466.5
270.581116;514.9
270.588409;494.9
270.595673;486.1
270.602936;454.3
270.610229;461.6
270.617493;487.3
270.624756;564.5
270.632050;566.6
270.639313;530.3
270.646576;468.0
270.653870;520.4
270.661133;682.8
270.668396;934.6
270.675690;1314.7
270.682953;1489.0
270.690216;1588.7
270.697510;1546.8
270.704773;1327.2
270.712036;1130.0
270.719330;869.5
270.726593;780.1
270.733856;741.5
270.741119;595.5
270.748413;475.4
270.755676;432.5
270.762939;396.9
270.770203;409.7
270.777496;462.2
270.784760;493.3
270.792023;469.0
270.799286;514.7
270.806580;613.4
270.813843;724.9
270.821106;716.6
270.828369;664.6
270.835663;706.9
270.842926;781.4
270.850189;724.9
270.857452;729.1
270.864746;854.1
270.872009;1246.6
270.879272;1817.4
270.886536;2142.9
270.893799;1979.9
270.901093;1774.0
270.908356;1605.3
270.915619;1460.7
270.922882;1242.2
270.930145;863.3
270.937408;526.7
270.944702;483.8
270.951965;476.8
270.959229;518.9
270.966492;743.6
270.973755;1028.6
270.981018;1223.3
270.988312;1202.2
270.995575;867.1
271.002838;737.9
271.010101;574.8
271.017365;507.8
271.024628;461.4
271.031891;433.1
271.039154;390.6
271.046448;378.3
271.055542;96.5
271.062958;87.3
271.070343;75.3
271.077759;85.5
271.085175;90.4
271.092560;99.2
271.099976;125.9
271.107361;142.9
271.114777;192.2
271.122162;205.1
271.129578;174.1
271.136993;141.3
271.144379;73.7
271.151794;50.1
271.159180;51.3
271.166595;76.7
271.173981;66.9
271.181396;59.0
271.188782;45.6
271.196198;34.2
271.203583;32.2
271.210999;33.6
271.218384;38.1
271.225800;57.5
271.233185;90.2
271.240601;153.0
271.247986;137.8
271.255402;120.2
271.262787;93.2
271.270203;96.3
271.277588;89.4
271.285004;160.0
271.292389;207.3
271.299805;218.5
271.307190;210.1
271.314575;165.9
271.321991;121.5
271.329376;78.6
271.336792;78.6
271.344177;68.5
271.351593;83.6
271.358978;67.4
271.366364;76.9
271.373779;71.6
271.381165;95.9
271.388580;166.4
271.395966;161.7
271.403381;128.4
271.410767;133.5
271.418152;102.5
271.425568;70.4
271.432953;92.1
271.440338;99.8
271.447754;119.0
271.455139;98.2
271.462555;102.6
271.469940;100.7
271.477325;98.5
271.484741;106.3
271.492126;145.9
271.499512;124.4
271.506927;126.4
271.514313;140.9
271.521698;167.8
271.529114;184.0
271.536499;263.6
271.543884;392.6
271.551300;616.1
271.558685;922.2
271.566071;1014.0
271.573486;1067.6
271.580872;877.8
271.588257;638.5
271.595673;440.7
271.603058;337.2
271.610443;234.5
271.617828;237.2
271.625244;271.2
271.632629;305.3
271.640015;448.2
271.647430;613.1
271.654816;717.1
271.662201;790.7
271.669586;713.5
271.677002;543.9
271.684387;380.8
271.691772;341.8
271.699158;365.1
271.706573;366.0
271.713959;400.8
271.721344;456.3
271.728729;473.5
271.736115;477.1
271.743530;494.1
271.750916;580.1
271.758301;488.9
271.765686;381.7
271.773102;411.4
271.780487;427.1
271.787872;464.9
271.795258;571.7
271.802643;620.8
271.810028;744.6
271.817444;1045.8
271.824829;1466.6
271.832214;1668.8
271.839600;1685.5
271.846985;1263.3
271.854401;818.0
271.861786;516.7
271.869171;426.5
271.876556;375.1
271.883942;375.2
271.891327;463.2
271.898712;757.1
271.906128;1137.4
271.913513;1645.2
271.920898;2120.5
271.928284;2051.5
271.935669;1420.5
271.943054;1064.8
271.950439;986.9
271.957825;999.4
271.965210;1032.8
271.972626;761.9
271.980011;499.3
271.987396;395.7
271.994781;369.8
272.002167;482.6
272.009552;556.5
272.016937;653.0
272.024323;595.2
272.031708;479.7
272.039093;457.6
272.046478;415.5
272.053864;434.0
272.061249;436.1
272.068634;476.4
272.076019;525.3
272.083405;530.8
272.090820;540.5
272.098206;517.5
272.105591;469.5
272.112976;394.4
272.120361;416.3
272.127747;366.8
272.135132;310.6
272.142517;260.0
272.149902;251.4
272.157288;247.2
272.164673;223.8
272.172058;304.8
272.179443;415.2
272.186829;421.9
272.194214;380.2
272.201599;431.8
272.208954;435.3
272.216339;399.7
272.223724;355.9
272.231110;407.6
272.238495;353.0
272.245880;295.5
272.253265;271.6
272.260651;308.5
272.268036;434.6
272.275421;519.6
272.282806;570.5
272.290192;727.0
272.297577;961.4
272.304962;1311.1
272.312347;1422.8
272.319733;1299.7
272.327087;883.3
272.334473;518.8
272.341858;375.8
272.349243;394.1
272.356628;366.3
272.364014;320.8
272.371399;397.3
272.378784;387.7
272.386169;447.0
272.393524;476.2
272.400909;541.2
272.408295;706.1
272.415680;881.6
272.423065;1168.6
272.430450;1524.6
272.437805;1861.0
272.445190;2337.6
272.452576;3276.5
272.459961;4117.6
272.467346;4300.4
272.474731;3541.1
272.482086;2617.3
272.489471;1972.0
272.496857;1510.6
272.504242;1120.8
272.511627;871.8
272.519012;837.8
272.526367;1045.0
272.533752;1206.2
272.541138;1035.1
272.548523;630.0
272.555878;457.1
272.563263;357.0
272.570648;360.6
272.578033;294.0
272.585419;279.4
272.592773;245.2
272.600159;213.3
272.607544;272.7
272.614929;337.7
272.622284;343.0
272.629669;362.4
272.637054;339.1
272.644409;322.2
272.651794;304.3
272.659180;332.0
272.666565;333.2
272.673920;360.8
272.681305;371.3
272.688690;352.9
272.696075;279.4
272.703430;240.8
272.710815;227.0
272.718201;251.3
272.725555;286.0
272.732941;314.0
272.740326;245.2
272.747681;202.5
272.755066;222.7
272.762451;270.8
272.769806;316.8
272.777191;310.5
272.784576;214.4
272.791931;202.3
272.799316;258.4
272.806702;334.8
272.814056;437.2
272.821442;545.9
272.828796;575.3
272.836182;447.1
272.843567;334.1
272.850922;293.2
272.858307;269.6
272.865692;270.6
272.873047;278.9
272.880432;319.0
272.887787;308.4
272.895172;277.8
272.902557;272.9
272.909912;312.9
272.917297;330.7
272.924652;426.3
272.932037;510.9
272.939392;514.3
272.946777;539.2
272.954163;614.2
272.961517;656.0
272.968903;798.2
272.976257;1203.1
272.983643;1672.3
272.990997;1858.7
272.998383;1741.3
273.005737;1492.1
273.013123;1088.3
273.020477;859.0
273.027863;780.0
273.035248;598.8
273.042603;463.8
273.049988;403.9
273.057343;342.9
273.064728;321.2
273.072083;334.4
273.079468;360.7
273.086823;351.0
273.094208;332.7
273.101563;345.3
273.108948;427.4
273.116302;395.9
273.123657;312.1
273.131042;301.6
273.138397;344.6
273.145782;398.3
273.153137;368.2
273.160522;279.4
273.167877;252.5
273.175262;262.2
273.182617;277.4
273.190002;308.6
273.197357;343.7
273.204712;350.6
273.212097;341.5
273.219452;335.4
273.226837;346.3
273.234192;344.3
273.241547;312.7
273.248932;347.8
273.256287;354.5
273.263672;345.3
273.271027;335.6
273.278381;350.6
273.285767;330.8
273.293121;319.9
273.300507;349.7
273.307861;338.5
273.315216;332.6
273.322601;364.6
273.329956;450.0
273.337311;554.4
273.344696;641.2
273.352051;636.5
273.359406;658.7
273.366791;620.6
273.374146;601.3
273.381500;584.5
273.388885;531.1
273.396240;548.5
273.403595;531.5
273.410980;415.1
273.418335;360.2
273.425690;354.1
273.433075;331.8
273.440430;361.6
273.447784;367.6
273.455139;348.4
273.462524;304.7
273.469879;289.9
273.477234;321.0
273.484619;454.6
273.491974;578.1
273.499329;728.4
273.506683;678.0
273.514069;546.0
273.521423;411.8
273.528778;356.3
273.536133;291.9
273.543518;256.0
273.550873;243.4
273.558228;235.4
273.565582;228.0
273.572968;212.4
273.580322;255.3
273.587677;302.5
273.595032;358.9
273.602386;394.9
273.609772;456.3
273.617126;545.6
273.624481;553.2
273.631836;444.9
273.639191;421.2
273.646576;333.1
273.653931;273.6
273.661285;282.1
273.668640;321.7
273.675995;310.8
273.683350;381.0
273.690735;418.8
273.698090;343.5
273.705444;307.9
273.712799;292.2
273.720154;315.1
273.727509;336.4
273.734863;320.8
273.742249;265.9
273.749603;315.0
273.756958;372.4
273.764313;418.7
273.771667;339.1
273.779022;238.4
273.786377;259.8
273.793732;325.7
273.801086;424.6
273.808472;511.1
273.815826;505.7
273.823181;437.9
273.830536;392.1
273.837891;310.7
273.845245;251.9
273.852600;245.5
273.859955;262.0
273.867310;284.5
273.874664;274.1
273.882019;252.3
273.889374;268.9
273.896729;282.0
273.904083;288.6
273.911438;315.0
273.918823;356.1
273.926178;407.0
273.933533;553.4
273.940887;665.8
273.948242;651.6
273.955597;692.8
273.962952;701.5
273.970306;613.9
273.977661;551.8
273.985016;440.8
273.992371;398.4
273.999725;392.1
274.007080;338.5
274.014435;328.6
274.021790;372.9
274.029144;426.2
274.036469;465.2
274.043823;507.6
274.051178;497.5
274.058533;419.6
274.065887;357.7
274.073242;395.2
274.080597;568.6
274.087952;822.9
274.095306;1185.9
274.102661;1488.1
274.110016;1413.3
274.117371;1201.7
274.124725;784.2
274.132080;479.5
274.139435;395.1
274.146790;320.1
274.154114;329.5
274.161469;321.4
274.168823;294.9
274.176178;288.1
274.183533;289.8
274.190887;318.1
274.198242;333.7
274.205597;315.8
274.212952;264.1
274.220276;238.1
274.229553;71.4
274.237061;79.8
274.244537;87.6
274.252045;84.2
274.259521;46.2
274.266998;58.5
274.274506;100.4
274.281982;107.7
274.289490;175.4
274.296967;169.0
274.304474;115.1
274.311951;122.9
274.319427;169.7
274.326935;191.3
274.334412;148.9
274.341919;136.5
274.349396;124.9
274.356873;121.2
274.364380;148.6
274.371857;189.5
274.379333;198.5
274.386841;150.1
274.394318;132.1
274.401825;145.2
274.409302;116.3
274.416779;96.0
274.424286;111.5
274.431763;104.0
274.439240;128.9
274.446747;122.8
274.454224;129.5
274.461700;131.7
274.469208;124.7
274.476685;133.7
274.484161;112.6
274.491638;82.7
274.499146;78.4
274.506622;73.6
274.514099;91.0
274.521606;120.8
274.529083;142.9
274.536560;187.7
274.544067;167.1
274.551544;114.3
274.559021;102.7
274.566498;111.1
274.574005;92.7
274.581482;90.1
274.588959;103.8
274.596436;126.7
274.603943;141.3
274.611420;149.8
274.618896;116.2
274.626373;91.2
274.633881;83.4
274.641357;124.4
274.648834;127.8
274.656311;126.7
274.663818;147.5
274.671295;137.1
274.678772;135.1
274.686249;180.7
274.693726;235.7
274.701233;208.1
274.708710;239.3
274.716187;243.9
274.723663;202.0
274.731140;223.1
274.738617;237.5
274.746124;242.7
274.753601;168.5
274.761078;112.3
274.768555;125.5
274.776031;105.5
274.783508;115.9
274.791016;99.8
274.798492;112.5
274.805969;132.1
274.813446;204.6
274.820923;266.6
274.828400;299.1
274.835876;258.7
274.843384;249.6
274.850861;267.0
274.858337;350.4
274.865814;430.4
274.873291;457.0
274.880768;427.9
274.888245;377.8
274.895721;371.0
274.903198;475.9
274.910675;766.9
274.918182;1006.2
274.925659;866.4
274.933136;599.9
274.940613;365.7
274.948090;214.7
274.955566;168.3
274.963043;139.9
274.970520;129.3
274.977997;133.4
274.985474;135.4
274.992950;155.3
275.000427;181.9
275.007904;165.4
275.015381;184.6
275.022858;214.3
275.030334;276.5
275.037811;379.3
275.045288;362.0
275.052765;315.0
275.060242;322.3
275.067719;296.3
275.075195;254.0
275.082672;213.1
275.090149;245.3
275.097626;253.1
275.105103;296.7
275.112579;306.4
275.120056;295.4
275.127533;221.9
